MIM Number	Ensembl Gene ID (Ensembl)
614240	ENSG00000177096
614241	ENSG00000172954
614242	ENSG00000165449
614243	ENSG00000178814
614244	ENSG00000179889
614245	ENSG00000176715
614246	ENSG00000122390
614247	ENSG00000207981
614248	ENSG00000173517
614258	ENSG00000148606
614259	ENSG00000243710
614260	ENSG00000147894
614264	ENSG00000186517
614267	ENSG00000205669
614268	ENSG00000153294
614269	ENSG00000158292
614270	ENSG00000181378
614271	ENSG00000185298
614272	ENSG00000215251
614273	ENSG00000185926
614274	ENSG00000139697
614275	ENSG00000196357
614276	ENSG00000154822
614277	ENSG00000104343
614281	ENSG00000149564
614282	ENSG00000078808
614283	ENSG00000106415
614285	ENSG00000240654
614288	ENSG00000240303
614289	ENSG00000101251
614295	ENSG00000122870
614297	ENSG00000131943
614301	ENSG00000224470
614304	ENSG00000284202
614308	ENSG00000226124
614309	ENSG00000155275
614310	ENSG00000114107
614311	ENSG00000101463
614312	ENSG00000141497
614313	ENSG00000184227
614314	ENSG00000177465
614315	ENSG00000172497
614316	ENSG00000151532
614330	ENSG00000144119
614334	ENSG00000138246
614336	ENSG00000217930
614348	ENSG00000111863
614349	ENSG00000075292
614351	ENSG00000102900
614352	ENSG00000155561
614355	ENSG00000154930
614356	ENSG00000111058
614357	ENSG00000166743
614358	ENSG00000183747
614359	ENSG00000066813
614360	ENSG00000215009
614361	ENSG00000183549
614362	ENSG00000103740
614363	ENSG00000130377
614364	ENSG00000081760
614365	ENSG00000157426
614366	ENSG00000013503
614367	ENSG00000254470
614368	ENSG00000053770
614384	ENSG00000283998
614386	ENSG00000167371
614387	ENSG00000167625
614392	ENSG00000083544
614393	ENSG00000124596
614394	ENSG00000109083
614396	ENSG00000186566
614397	ENSG00000168389
614398	ENSG00000165757
614403	ENSG00000007384
614404	ENSG00000129667
614405	ENSG00000005100
614406	ENSG00000161929
614410	ENSG00000157510
614412	ENSG00000173769
614413	ENSG00000132744
614423	ENSG00000155755
614425	ENSG00000101407
614426	ENSG00000129696
614427	ENSG00000179981
614428	ENSG00000116819
614439	ENSG00000179674
614440	ENSG00000156011
614442	ENSG00000125637
614443	ENSG00000117395
614444	ENSG00000136828
614445	ENSG00000163530
614446	ENSG00000166377
614447	ENSG00000123689
614448	ENSG00000205835
614449	ENSG00000280165
614451	ENSG00000164181
614452	ENSG00000138138
614453	ENSG00000033122
614454	ENSG00000009335
614459	ENSG00000149483
614460	ENSG00000170242
614461	ENSG00000137288
614463	ENSG00000103034
614469	ENSG00000087087
614471	ENSG00000172046
614472	ENSG00000164068
614476	ENSG00000187720
614477	ENSG00000156172
614478	ENSG00000178449
614479	ENSG00000100294
614481	ENSG00000280620
614484	ENSG00000129055
614488	ENSG00000221240
614489	ENSG00000208028
614502	ENSG00000160345
614503	ENSG00000162873
614505	ENSG00000106080
614506	ENSG00000106009
614509	ENSG00000207638
614510	ENSG00000207550
614511	ENSG00000135272
614512	ENSG00000143337
614513	ENSG00000169905
614515	ENSG00000277399
614516	ENSG00000167130
614517	ENSG00000029153
614518	ENSG00000157259
614522	ENSG00000117153
614523	ENSG00000207656
614525	ENSG00000176953
614528	ENSG00000258777
614530	ENSG00000184752
614531	ENSG00000198915
614532	ENSG00000138670
614533	ENSG00000176386
614534	ENSG00000141552
614535	ENSG00000214941
614536	ENSG00000173928
614537	ENSG00000148655
614538	ENSG00000207650
614539	ENSG00000127311
614542	ENSG00000154511
614543	ENSG00000165716
614544	ENSG00000187773
614545	ENSG00000161671
614547	ENSG00000169612
614548	ENSG00000111897
614549	ENSG00000168528
614550	ENSG00000184716
614551	ENSG00000164300
614552	ENSG00000173950
614553	ENSG00000156239
614554	ENSG00000105058
614555	ENSG00000139926
614556	ENSG00000049618
614560	ENSG00000129933
614566	ENSG00000167646
614567	ENSG00000139734
614568	ENSG00000137766
614570	ENSG00000186185
614571	ENSG00000197603
614572	ENSG00000179059
614573	ENSG00000151025
614574	ENSG00000067836
614577	ENSG00000163291
614578	ENSG00000162073
614579	ENSG00000160781
614580	ENSG00000188582
614581	ENSG00000136297
614584	ENSG00000178467
614585	ENSG00000267673
614586	ENSG00000156599
614587	ENSG00000128965
614589	ENSG00000198677
614591	ENSG00000213892
614593	ENSG00000166783
614596	ENSG00000207927
614597	ENSG00000284463
614598	ENSG00000199102
614599	ENSG00000199145
614600	ENSG00000199169
614601	ENSG00000162664
614603	ENSG00000100523
614604	ENSG00000153786
614605	ENSG00000175893
614606	ENSG00000188352
614610	ENSG00000197256
614611	ENSG00000186994
614612	ENSG00000132854
614620	ENSG00000187535
614624	ENSG00000156928
614625	ENSG00000226950
614626	ENSG00000212588
614627	ENSG00000264585
614630	ENSG00000118492
614631	ENSG00000214960
614632	ENSG00000163945
614633	ENSG00000143952
614634	ENSG00000110318
614636	ENSG00000174527
614637	ENSG00000100418
614638	ENSG00000121644
614639	ENSG00000130584
614641	ENSG00000125869
614642	ENSG00000159433
614647	ENSG00000119723
614648	ENSG00000184672
614649	ENSG00000120925
614656	ENSG00000107719
614657	ENSG00000166025
614658	ENSG00000114019
614659	ENSG00000165566
614660	ENSG00000166889
614661	ENSG00000229474
614663	ENSG00000125970
614664	ENSG00000188056
614666	ENSG00000162004
614667	ENSG00000135297
614677	ENSG00000167131
614681	ENSG00000188266
614682	ENSG00000164089
614683	ENSG00000175309
614685	ENSG00000167981
614686	ENSG00000145945
614690	ENSG00000243449
614693	ENSG00000166454
614694	ENSG00000101413
614695	ENSG00000163125
614697	ENSG00000167216
614698	ENSG00000203667
614703	ENSG00000196369
614704	ENSG00000171943
614708	ENSG00000146197
614709	ENSG00000102897
614710	ENSG00000196550
614711	ENSG00000188610
614712	ENSG00000215784
614713	ENSG00000189431
614715	ENSG00000167664
614716	ENSG00000186648
614717	ENSG00000110200
614718	ENSG00000128944
614719	ENSG00000176407
614720	ENSG00000155111
614721	ENSG00000180543
614722	ENSG00000283152
614724	ENSG00000182923
614725	ENSG00000122335
614726	ENSG00000134851
614729	ENSG00000168090
614730	ENSG00000165282
614733	ENSG00000207614
614734	ENSG00000207639
614735	ENSG00000199130
614737	ENSG00000143158
614738	ENSG00000060762
614754	ENSG00000064218
614755	ENSG00000207861
614757	ENSG00000206013
614758	ENSG00000132912
614759	ENSG00000172361
614760	ENSG00000040487
614761	ENSG00000166840
614762	ENSG00000156689
614763	ENSG00000203972
614764	ENSG00000102781
614765	ENSG00000115808
614766	ENSG00000196792
614767	ENSG00000090372
614768	ENSG00000133872
614769	ENSG00000106603
614770	ENSG00000229833
614771	ENSG00000232838
614772	ENSG00000168275
614773	ENSG00000166343
614774	ENSG00000106246
614775	ENSG00000183978
614776	ENSG00000160584
614777	ENSG00000155229
614778	ENSG00000166595
614780	ENSG00000086300
614781	ENSG00000205356
614783	ENSG00000164087
614784	ENSG00000139323
614785	ENSG00000168958
614786	ENSG00000198398
614787	ENSG00000143442
614788	ENSG00000154783
614789	ENSG00000163378
614790	ENSG00000142279
614791	ENSG00000207581
614792	ENSG00000164897
614793	ENSG00000143674
614794	ENSG00000160216
614795	ENSG00000026652
614796	ENSG00000155189
614797	ENSG00000197329
614798	ENSG00000139946
614799	ENSG00000116922
614801	ENSG00000188895
614802	ENSG00000174579
614803	ENSG00000176399
614804	ENSG00000142700
614805	ENSG00000143006
614806	ENSG00000142025
614811	ENSG00000126790
614812	ENSG00000176046
614818	ENSG00000073910
614824	ENSG00000125843
614825	ENSG00000135597
614827	ENSG00000007923
614828	ENSG00000144647
614829	ENSG00000174792
614835	ENSG00000169067
614843	ENSG00000109205
614848	ENSG00000110274
614853	ENSG00000176390
614854	ENSG00000108829
614855	ENSG00000132405
614864	ENSG00000164818
614865	ENSG00000281591
614884	ENSG00000168658
614888	ENSG00000103591
614901	ENSG00000103507
614902	ENSG00000004777
614903	ENSG00000104497
614904	ENSG00000162627
614905	ENSG00000106266
614906	ENSG00000002919
614907	ENSG00000185246
614908	ENSG00000149196
614909	ENSG00000164325
614910	ENSG00000133466
614911	ENSG00000172247
614912	ENSG00000186854
614913	ENSG00000269113
614914	ENSG00000216031
614917	ENSG00000155906
614918	ENSG00000132300
614919	ENSG00000084092
614925	ENSG00000165899
614930	ENSG00000129295
614938	ENSG00000278815
614939	ENSG00000247077
614942	ENSG00000087157
614943	ENSG00000170855
614948	ENSG00000144559
614949	ENSG00000205084
614950	ENSG00000186889
614951	ENSG00000155393
614952	ENSG00000166750
614953	ENSG00000172716
614955	ENSG00000172123
614956	ENSG00000205045
614957	ENSG00000154760
614958	ENSG00000236320
614960	ENSG00000179598
614964	ENSG00000225968
614965	ENSG00000136193
614966	ENSG00000141295
614967	ENSG00000144306
614968	ENSG00000104611
614971	ENSG00000253352
614975	ENSG00000268388
614978	ENSG00000269186
614981	ENSG00000130770
614982	ENSG00000101596
614983	ENSG00000168062
614984	ENSG00000181192
614986	ENSG00000162545
614987	ENSG00000131037
614988	ENSG00000177106
614989	ENSG00000198758
614992	ENSG00000225127
614993	ENSG00000164076
614994	ENSG00000008118
614995	ENSG00000163701
614997	ENSG00000167491
614998	ENSG00000143614
614999	ENSG00000186377
615000	ENSG00000196663
615001	ENSG00000149289
615002	ENSG00000110931
615003	ENSG00000085788
615004	ENSG00000183423
615012	ENSG00000196787
615013	ENSG00000274997
615014	ENSG00000184270
615015	ENSG00000181218
615016	ENSG00000204701
615017	ENSG00000272036
615019	ENSG00000170291
615020	ENSG00000163832
615027	ENSG00000139146
615029	ENSG00000054803
615036	ENSG00000199092
615037	ENSG00000207754
615038	ENSG00000105479
615039	ENSG00000138653
615044	ENSG00000124635
615045	ENSG00000197903
615046	ENSG00000196890
615047	ENSG00000170921
615049	ENSG00000095787
615050	ENSG00000164122
615051	ENSG00000148331
615052	ENSG00000183475
615053	ENSG00000177981
615054	ENSG00000146926
615055	ENSG00000196372
615056	ENSG00000161664
615060	ENSG00000168515
615061	ENSG00000124935
615062	ENSG00000197745
615063	ENSG00000205209
615064	ENSG00000197119
615068	ENSG00000152223
615069	ENSG00000197837
615070	ENSG00000207741
615076	ENSG00000125871
615077	ENSG00000111490
615078	ENSG00000111711
615079	ENSG00000064102
615086	ENSG00000180423
615088	ENSG00000175224
615089	ENSG00000123395
615090	ENSG00000272395
615093	ENSG00000160886
615094	ENSG00000119608
615096	ENSG00000207548
615097	ENSG00000010379
615098	ENSG00000100154
615099	ENSG00000178752
615100	ENSG00000143079
615101	ENSG00000137267
615103	ENSG00000176014
615104	ENSG00000167566
615105	ENSG00000037757
615110	ENSG00000185798
615111	ENSG00000162777
615114	ENSG00000101493
615115	ENSG00000141431
615116	ENSG00000181323
615117	ENSG00000187699
615123	ENSG00000076513
615124	ENSG00000198720
615125	ENSG00000118454
615126	ENSG00000172932
615128	ENSG00000169689
615129	ENSG00000136542
615130	ENSG00000178234
615131	ENSG00000131386
615132	ENSG00000100626
615133	ENSG00000106648
615136	ENSG00000110328
615137	ENSG00000185274
615138	ENSG00000174473
615140	ENSG00000111678
615142	ENSG00000141200
615143	ENSG00000136878
615144	ENSG00000184647
615146	ENSG00000077254
615148	ENSG00000207776
615149	ENSG00000207743
615150	ENSG00000207605
615151	ENSG00000207962
615152	ENSG00000128607
615153	ENSG00000168404
615154	ENSG00000170788
615161	ENSG00000232629
615164	ENSG00000174574
615165	ENSG00000135334
615166	ENSG00000187118
615167	ENSG00000161036
615168	ENSG00000174945
615169	ENSG00000196704
615172	ENSG00000189050
615173	ENSG00000258609
615174	ENSG00000154316
615175	ENSG00000149926
615176	ENSG00000281183
615177	ENSG00000070423
615178	ENSG00000105700
615180	ENSG00000075336
615183	ENSG00000162585
615186	ENSG00000163510
615187	ENSG00000148985
615189	ENSG00000164512
615194	ENSG00000100867
615196	ENSG00000187630
615199	ENSG00000177710
615200	ENSG00000166289
615201	ENSG00000284216
615202	ENSG00000222071
615203	ENSG00000005486
615204	ENSG00000173915
615205	ENSG00000214510
615208	ENSG00000175895
615209	ENSG00000207611
615210	ENSG00000081154
615211	ENSG00000147854
615212	ENSG00000162494
615213	ENSG00000183908
615215	ENSG00000215262
615216	ENSG00000167702
615218	ENSG00000162763
615223	ENSG00000184995
615227	ENSG00000165985
615229	ENSG00000186897
615231	ENSG00000056586
615239	ENSG00000284179
615240	ENSG00000153885
615241	ENSG00000223573
615242	ENSG00000235169
615243	ENSG00000177684
615245	ENSG00000284191
615246	ENSG00000177494
615247	ENSG00000185900
615250	ENSG00000132846
615251	ENSG00000236287
615252	ENSG00000188707
615253	ENSG00000221886
615254	ENSG00000232040
615255	ENSG00000171806
615256	ENSG00000139160
615257	ENSG00000144401
615258	ENSG00000123427
615259	ENSG00000139780
615260	ENSG00000100483
615261	ENSG00000067365
615262	ENSG00000181038
615263	ENSG00000118894
615265	ENSG00000109920
615275	ENSG00000102794
615276	ENSG00000154227
615283	ENSG00000116903
615288	ENSG00000157856
615289	ENSG00000099812
615291	ENSG00000176022
615292	ENSG00000166801
615295	ENSG00000115464
615296	ENSG00000136697
615299	ENSG00000130045
615301	ENSG00000119777
615302	ENSG00000213638
615313	ENSG00000156966
615315	ENSG00000198488
615316	ENSG00000181873
615317	ENSG00000165898
615318	ENSG00000111843
615319	ENSG00000154059
615320	ENSG00000173540
615321	ENSG00000159212
615322	ENSG00000174004
615323	ENSG00000100221
615324	ENSG00000161677
615326	ENSG00000147896
615329	ENSG00000112685
615331	ENSG00000170604
615332	ENSG00000168264
615333	ENSG00000176597
615334	ENSG00000090661
615335	ENSG00000139624
615336	ENSG00000172292
615337	ENSG00000175711
615339	ENSG00000120675
615340	ENSG00000157119
615341	ENSG00000162365
615345	ENSG00000187616
615347	ENSG00000119778
615353	ENSG00000024862
615354	ENSG00000121931
615357	ENSG00000177191
615358	ENSG00000155085
615359	ENSG00000164654
615364	ENSG00000140057
615365	ENSG00000165695
615366	ENSG00000130935
615367	ENSG00000157045
615370	ENSG00000165138
615372	ENSG00000266192
615375	ENSG00000146243
615379	ENSG00000284049
615380	ENSG00000119682
615383	ENSG00000132436
615384	ENSG00000164808
615385	ENSG00000208027
615388	ENSG00000189007
615389	ENSG00000148377
615391	ENSG00000232656
615392	ENSG00000198879
615393	ENSG00000122085
615394	ENSG00000117481
615403	ENSG00000131652
615404	ENSG00000168955
615405	ENSG00000172380
615406	ENSG00000232284
615407	ENSG00000102931
615408	ENSG00000169126
615409	ENSG00000167523
615410	ENSG00000135324
615416	ENSG00000205899
615417	ENSG00000177951
615421	ENSG00000164306
615423	ENSG00000174173
615427	ENSG00000115459
615428	ENSG00000213782
615430	ENSG00000134490
615435	ENSG00000197930
615437	ENSG00000086619
615452	ENSG00000282961
615456	ENSG00000110675
615462	ENSG00000126870
615463	ENSG00000198198
615464	ENSG00000118197
615466	ENSG00000140406
615467	ENSG00000224051
615469	ENSG00000207944
615470	ENSG00000121289
615472	ENSG00000111481
615475	ENSG00000134815
615477	ENSG00000166924
615478	ENSG00000144460
615479	ENSG00000041515
615484	ENSG00000049883
615487	ENSG00000221491
615488	ENSG00000139620
615494	ENSG00000159079
615495	ENSG00000144591
615496	ENSG00000273540
615497	ENSG00000100335
615498	ENSG00000177427
615499	ENSG00000172840
615507	ENSG00000010322
615509	ENSG00000284010
615514	ENSG00000167258
615519	ENSG00000175662
615520	ENSG00000215961
615521	ENSG00000185482
615525	ENSG00000181789
615526	ENSG00000005243
615531	ENSG00000163472
615532	ENSG00000130023
615533	ENSG00000171204
615534	ENSG00000113845
615535	ENSG00000181392
615536	ENSG00000188674
615543	ENSG00000242498
615549	ENSG00000140691
615556	ENSG00000137343
615562	ENSG00000076382
615563	ENSG00000185189
615564	ENSG00000183605
615566	ENSG00000132640
615567	ENSG00000123815
615568	ENSG00000281131
615569	ENSG00000164466
615570	ENSG00000156398
615571	ENSG00000107819
615572	ENSG00000144040
615576	ENSG00000208023
615579	ENSG00000253719
615580	ENSG00000167555
615584	ENSG00000189057
615585	ENSG00000166558
615586	ENSG00000174007
615587	ENSG00000095319
615588	ENSG00000183172
615594	ENSG00000248329
615600	ENSG00000018869
615601	ENSG00000144644
615603	ENSG00000103381
615606	ENSG00000113303
615608	ENSG00000107738
615609	ENSG00000215475
615610	ENSG00000128536
615611	ENSG00000166855
615613	ENSG00000260880
615614	ENSG00000146263
615618	ENSG00000163389
615620	ENSG00000118162
615622	ENSG00000280634
615623	ENSG00000162377
615626	ENSG00000186073
615627	ENSG00000184992
615628	ENSG00000164713
615634	ENSG00000159685
615635	ENSG00000056097
615638	ENSG00000010292
615639	ENSG00000239002
615640	ENSG00000252010
615641	ENSG00000251791
615642	ENSG00000238795
615644	ENSG00000238741
615645	ENSG00000267322
615646	ENSG00000251733
615647	ENSG00000182459
615648	ENSG00000167984
615650	ENSG00000132554
615652	ENSG00000112304
615653	ENSG00000196407
615655	ENSG00000121988
615657	ENSG00000284353
615659	ENSG00000075568
615660	ENSG00000198755
615661	ENSG00000126249
615662	ENSG00000166634
615664	ENSG00000135426
615666	ENSG00000250305
615667	ENSG00000182150
615669	ENSG00000170571
615671	ENSG00000183576
615672	ENSG00000284027
615675	ENSG00000207996
615676	ENSG00000204091
615677	ENSG00000170054
615678	ENSG00000198478
615679	ENSG00000142669
615682	ENSG00000206072
615684	ENSG00000162669
615687	ENSG00000196289
615689	ENSG00000181754
615690	ENSG00000139211
615691	ENSG00000176020
615692	ENSG00000177830
615693	ENSG00000196167
615694	ENSG00000214290
615695	ENSG00000168517
615698	ENSG00000105223
615699	ENSG00000188070
615700	ENSG00000169900
615701	ENSG00000253548
615702	ENSG00000176495
615708	ENSG00000112200
615712	ENSG00000154124
615713	ENSG00000101040
615714	ENSG00000204623
615717	ENSG00000186190
615718	ENSG00000186191
615719	ENSG00000250366
615720	ENSG00000013293
615729	ENSG00000064932
615730	ENSG00000116641
615732	ENSG00000130305
615733	ENSG00000071462
615734	ENSG00000085433
615736	ENSG00000249751
615737	ENSG00000183560
615738	ENSG00000149823
615739	ENSG00000212993
615740	ENSG00000131374
615741	ENSG00000081791
615742	ENSG00000107185
615743	ENSG00000168137
615746	ENSG00000070476
615747	ENSG00000124469
615748	ENSG00000136051
615753	ENSG00000196313
615754	ENSG00000272391
615755	ENSG00000176302
615756	ENSG00000138593
615757	ENSG00000088970
615759	ENSG00000134313
615762	ENSG00000204928
615764	ENSG00000281560
615765	ENSG00000174326
615766	ENSG00000168502
615769	ENSG00000198780
615772	ENSG00000261040
615773	ENSG00000196636
615775	ENSG00000217442
615776	ENSG00000058453
615778	ENSG00000106404
615781	ENSG00000152056
615782	ENSG00000159208
615783	ENSG00000167011
615784	ENSG00000116157
615786	ENSG00000148411
615787	ENSG00000152620
615788	ENSG00000244754
615790	ENSG00000126705
615791	ENSG00000275074
615792	ENSG00000136159
615793	ENSG00000101230
615794	ENSG00000102531
615795	ENSG00000150667
615796	ENSG00000188738
615797	ENSG00000204625
615798	ENSG00000184697
615799	ENSG00000213937
615800	ENSG00000106328
615804	ENSG00000183463
615805	ENSG00000222019
